record_id,y,quality_record,candidate_type,is_augmented,panel,group,PC1,PC2,noise_type
1725585,-1,unacceptable,,0,paper,original unacceptable,0.2818894181708505,-4.954723871227413,
1730951,-1,unacceptable,,0,paper,original unacceptable,1.0606397073252845,-4.928978180201852,
1733240,1,acceptable,,0,paper,original acceptable,-0.7775393302850181,-4.755668591919862,
1735742,1,acceptable,,0,paper,original acceptable,-3.3994540105511515,2.737134834531131,
1738541,1,acceptable,,0,paper,original acceptable,-1.0843060303288983,-2.836337856926657,
1741864,1,acceptable,,0,paper,original acceptable,-3.7779747805870945,2.3742315755129795,
1743130,1,acceptable,,0,paper,original acceptable,-2.549662088118578,0.754772707387807,
1746739,1,acceptable,,0,paper,original acceptable,-2.4190826948764808,1.350396743294239,
1747208,1,acceptable,,0,paper,original acceptable,-4.054058887204242,2.3586136898623367,
1750516,1,acceptable,,0,paper,original acceptable,-2.957452944229762,2.564947621784309,
1751199,1,acceptable,,0,paper,original acceptable,-2.683280045950428,2.710234190125635,
1755721,1,acceptable,,0,paper,original acceptable,-2.8340112524460808,2.6909755024343402,
1755843,1,acceptable,,0,paper,original acceptable,-0.050598674963121794,-4.750857151186021,
1756189,1,acceptable,,0,paper,original acceptable,-3.418861414691417,1.2709297099124897,
1756508,-1,unacceptable,,0,paper,original unacceptable,15.618748745492962,-1.235129867671438,
1757718,1,acceptable,,0,paper,original acceptable,-2.6388788124223557,2.677581580317364,
1763095,1,acceptable,,0,paper,original acceptable,-2.628742370307972,3.040482061451685,
1765752,1,acceptable,,0,paper,original acceptable,-1.3970066652619186,-4.65072788941493,
1770133,1,acceptable,,0,paper,original acceptable,-1.5144300758491813,-3.1975133336600092,
1770220,-1,unacceptable,,0,paper,original unacceptable,10.77137219758644,-3.846044648421605,
1770296,1,acceptable,,0,paper,original acceptable,-4.188529427445135,2.2459902751603704,
1771965,1,acceptable,,0,paper,original acceptable,-0.9154079656815162,-4.892217981751008,
1772249,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1773240,1,acceptable,,0,paper,original acceptable,-2.764639053871967,2.3622002103857365,
1773750,1,acceptable,,0,paper,original acceptable,-3.448492155290089,2.7442679112926855,
1775694,1,acceptable,,0,paper,original acceptable,-2.268782116126225,2.6563964076996847,
1777141,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1780407,1,acceptable,,0,paper,original acceptable,-3.2779844069470525,0.9843244979872898,
1781728,-1,unacceptable,,0,paper,original unacceptable,1.8776141325642246,-2.0907011199717034,
1782049,1,acceptable,,0,paper,original acceptable,-1.8744631485840475,0.440074704432803,
1782798,1,acceptable,,0,paper,original acceptable,-1.5265796488074397,2.3397209540641426,
1788500,1,acceptable,,0,paper,original acceptable,-2.392597423277036,2.8275166568645944,
1788608,1,acceptable,,0,paper,original acceptable,-3.601675023219089,2.6089412732568142,
1789020,-1,unacceptable,,0,paper,original unacceptable,-0.0725869849416564,-2.371564463754208,
1791632,1,acceptable,,0,paper,original acceptable,-2.7428864599079703,2.522323575795088,
1791997,-1,unacceptable,,0,paper,original unacceptable,0.7085015800869455,-4.612444746780582,
1795070,-1,unacceptable,,0,paper,original unacceptable,1.7716088439295252,-4.51407334955186,
1804217,1,acceptable,,0,paper,original acceptable,-3.4102892337935193,2.497669256180789,
1806299,1,acceptable,,0,paper,original acceptable,-3.5525141066302255,2.2296139401372574,
1811683,1,acceptable,,0,paper,original acceptable,-2.642328430228276,2.798290819962471,
1812105,1,acceptable,,0,paper,original acceptable,-3.793623626502902,2.7672992196320054,
1815022,-1,unacceptable,,0,paper,original unacceptable,5.543470074394836,-4.792318156346058,
1815563,-1,unacceptable,,0,paper,original unacceptable,25.658261315707247,2.7864196904138194,
1816501,-1,unacceptable,,0,paper,original unacceptable,0.8475112244277127,-2.788251405416769,
1817290,1,acceptable,,0,paper,original acceptable,-1.6968077966041017,-3.113307394047413,
1819445,-1,unacceptable,,0,paper,original unacceptable,0.3266152478612161,-4.309729108419616,
1821035,1,acceptable,,0,paper,original acceptable,-2.819561375756278,2.568778442975868,
1827723,1,acceptable,,0,paper,original acceptable,-2.08840721546464,-0.29374681884668163,
1827761,1,acceptable,,0,paper,original acceptable,-2.8872191728133876,2.6648383941555047,
1828498,1,acceptable,,0,paper,original acceptable,-2.9857376331163805,2.553203123871277,
1829617,1,acceptable,,0,paper,original acceptable,-3.1660292775217207,2.5907785389746194,
1833468,1,acceptable,,0,paper,original acceptable,-2.6614447102200818,0.3097325965480461,
1834084,1,acceptable,,0,paper,original acceptable,0.842899010113005,-3.745740992514942,
1835001,1,acceptable,,0,paper,original acceptable,-2.3993203844899518,2.8378165157417716,
1836026,-1,unacceptable,,0,paper,original unacceptable,17.582227850083825,0.3728423942832514,
1836357,1,acceptable,,0,paper,original acceptable,-2.980522164733537,2.7615332295481987,
1840439,1,acceptable,,0,paper,original acceptable,-3.60460430549677,2.069852706363121,
1846826,1,acceptable,,0,paper,original acceptable,-1.928177953571098,0.16144451911761326,
1849331,1,acceptable,,0,paper,original acceptable,-2.7945526667421325,2.59917820512184,
1852268,1,acceptable,,0,paper,original acceptable,-4.692332813985102,2.5690845550464463,
1852649,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1854368,1,acceptable,,0,paper,original acceptable,-3.827339030637801,2.623172094485321,
1865054,1,acceptable,,0,paper,original acceptable,-3.2413377327634727,2.813127346407853,
1866166,1,acceptable,,0,paper,original acceptable,-2.622301102802776,2.3714692517785725,
1867128,1,acceptable,,0,paper,original acceptable,-2.724127621097497,2.5448241711293282,
1867357,1,acceptable,,0,paper,original acceptable,-3.0649979685621584,2.851828648330254,
1868463,1,acceptable,,0,paper,original acceptable,-2.0787945642147703,0.3252342378698144,
1876194,1,acceptable,,0,paper,original acceptable,-3.054880879852764,2.8314101254669746,
1882255,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1883194,1,acceptable,,0,paper,original acceptable,-2.9662709431153362,2.756826046322764,
1883568,1,acceptable,,0,paper,original acceptable,-1.4867074543226173,-3.278283972065453,
1884916,1,acceptable,,0,paper,original acceptable,0.0500704242279188,-4.719123341578416,
1886185,1,acceptable,,0,paper,original acceptable,-3.347987554819306,2.497271316700783,
1886325,1,acceptable,,0,paper,original acceptable,-3.30771239107226,2.622816763682154,
1887783,1,acceptable,,0,paper,original acceptable,-3.1134218838383982,2.4616079372128046,
1887789,1,acceptable,,0,paper,original acceptable,-1.6270378077349148,-3.7668637947373926,
1894887,1,acceptable,,0,paper,original acceptable,-3.4020698442836466,2.4819700756527414,
1896185,1,acceptable,,0,paper,original acceptable,-1.8723153393629477,-2.3199033277569523,
1896309,1,acceptable,,0,paper,original acceptable,-2.1499525312117873,-0.24305131102076816,
1896934,-1,unacceptable,,0,paper,original unacceptable,-0.27633795672807,-4.998130074981825,
1897412,1,acceptable,,0,paper,original acceptable,-3.921172349200193,2.2506539706043034,
1897448,-1,unacceptable,,0,paper,original unacceptable,-0.9119427336787062,-4.7046491696618045,
1900734,1,acceptable,,0,paper,original acceptable,-1.6723635109094288,-2.247864994407609,
1902658,1,acceptable,,0,paper,original acceptable,-3.5672035561948277,2.634840927018535,
1902736,-1,unacceptable,,0,paper,original unacceptable,2.168165968575757,-5.029238534630744,
1903803,1,acceptable,,0,paper,original acceptable,-1.1054990550295605,-4.732381638200603,
1904144,1,acceptable,,0,paper,original acceptable,-3.0062212403215276,2.75020658206426,
1905774,1,acceptable,,0,paper,original acceptable,-2.9728305405812496,2.6167302876724627,
1906060,-1,unacceptable,,0,paper,original unacceptable,17.92328777835114,0.420778944092065,
1908226,1,acceptable,,0,paper,original acceptable,-3.3132980033437067,2.718862874274091,
1911646,1,acceptable,,0,paper,original acceptable,-3.328505108784468,2.2994739927208454,
1920459,1,acceptable,,0,paper,original acceptable,-3.1519888592957575,2.509413791562318,
1920585,1,acceptable,,0,paper,original acceptable,-3.8000196923992893,2.661229559248875,
1929319,1,acceptable,,0,paper,original acceptable,-3.086108393414284,2.6960245164662004,
1931029,1,acceptable,,0,paper,original acceptable,-2.3354508280425343,1.039522673161075,
1931114,1,acceptable,,0,paper,original acceptable,-0.46848155714557904,0.6830172686769452,
1936185,1,acceptable,,0,paper,original acceptable,-2.9283388438161806,1.8947704855448106,
1937641,1,acceptable,,0,paper,original acceptable,-2.3949395893428496,1.9187264401927198,
1941866,1,acceptable,,0,paper,original acceptable,-2.968742787192442,-0.2009374020174309,
1942060,-1,unacceptable,,0,paper,original unacceptable,1.0148189438049215,-4.501973313766277,
1943228,-1,unacceptable,,0,paper,original unacceptable,1.3573929986892481,-4.554077448564055,
1948708,-1,unacceptable,,0,paper,original unacceptable,-0.21772685912209558,-4.804212313262844,
1951446,-1,unacceptable,,0,paper,original unacceptable,3.2496403901116286,-4.388611931465664,
1952013,1,acceptable,,0,paper,original acceptable,-2.47916167456608,1.4096612121297494,
1952579,1,acceptable,,0,paper,original acceptable,-0.5490894057822402,-4.834921257158563,
1953759,-1,unacceptable,,0,paper,original unacceptable,0.04206042107885948,-4.755364144565725,
1955321,1,acceptable,,0,paper,original acceptable,-2.703164127779518,3.0568742625686403,
1955721,1,acceptable,,0,paper,original acceptable,-1.259319267597043,-1.0197193344692987,
1959699,1,acceptable,,0,paper,original acceptable,-3.062690483707004,2.8100272071117853,
1960918,1,acceptable,,0,paper,original acceptable,-4.039155539324512,1.8728612278472963,
1961627,-1,unacceptable,,0,paper,original unacceptable,0.0284013004253481,-4.483375690025283,
1962175,1,acceptable,,0,paper,original acceptable,1.066850557302607,-2.9093973075081663,
1962761,1,acceptable,,0,paper,original acceptable,-3.771249607063087,2.0211890976368063,
1964056,1,acceptable,,0,paper,original acceptable,-3.37511946075458,2.540316111486671,
1966933,1,acceptable,,0,paper,original acceptable,-2.1823174393744473,-2.725517720199592,
1968052,-1,unacceptable,,0,paper,original unacceptable,3.1316861200424935,-4.689160125943485,
1968453,1,acceptable,,0,paper,original acceptable,1.9912526508508506,-4.262888908993671,
1975327,1,acceptable,,0,paper,original acceptable,-3.599598415165753,2.8358497426098825,
1980306,-1,unacceptable,,0,paper,original unacceptable,1.4846001575308923,-4.5198522718016365,
1980518,1,acceptable,,0,paper,original acceptable,-3.398637321055196,2.164298403223086,
1985543,1,acceptable,,0,paper,original acceptable,-2.7900533397630767,0.9992533095337173,
1988148,1,acceptable,,0,paper,original acceptable,-0.37968464201191293,-4.552801087694729,
1988534,1,acceptable,,0,paper,original acceptable,-3.28389565504847,2.548082485222388,
1988935,1,acceptable,,0,paper,original acceptable,-2.1194366936787796,-3.833394687081132,
1995171,1,acceptable,,0,paper,original acceptable,-1.682997406823977,-0.00962370527637083,
2000100,1,acceptable,,0,paper,original acceptable,0.1887954428357452,-4.827421372770193,
2002988,1,acceptable,,0,paper,original acceptable,-3.6274560633834074,2.8956251372264066,
2007358,1,acceptable,,0,paper,original acceptable,-1.763124130353726,-3.6097814470964167,
2009094,1,acceptable,,0,paper,original acceptable,-1.9049104237245442,0.10600644911499578,
2012013,1,acceptable,,0,paper,original acceptable,-3.3669897634196793,2.76534418860694,
2014715,1,acceptable,,0,paper,original acceptable,-2.15969790029819,2.8475639549635168,
2014944,1,acceptable,,0,paper,original acceptable,-3.8518296821442792,2.4787344080662668,
2017032,1,acceptable,,0,paper,original acceptable,-3.473342396356964,2.655886734633335,
2028227,1,acceptable,,0,paper,original acceptable,-2.182170304059406,-0.11646754848745464,
2029246,-1,unacceptable,,0,paper,original unacceptable,3.1182988706579984,-2.517091109374521,
2030852,1,acceptable,,0,paper,original acceptable,-3.1674080058176424,2.721720872788302,
2032772,1,acceptable,,0,paper,original acceptable,-2.6941762209770577,2.7527788579277583,
2036732,1,acceptable,,0,paper,original acceptable,-2.6175603268221974,2.4455263470079327,
2037566,1,acceptable,,0,paper,original acceptable,-4.142387413126589,2.679338343041784,
2042596,1,acceptable,,0,paper,original acceptable,-0.4242926764444239,-4.029685868489908,
2050011,1,acceptable,,0,paper,original acceptable,-2.734058285077318,2.4611312015262823,
2050741,1,acceptable,,0,paper,original acceptable,-3.326270660116493,2.09257111413046,
2051346,1,acceptable,,0,paper,original acceptable,-3.7400371921660476,2.354118444764392,
2052791,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2053736,1,acceptable,,0,paper,original acceptable,-3.2287854224069754,2.662661417095968,
2058401,1,acceptable,,0,paper,original acceptable,-2.972535619509824,2.72337677436289,
2059468,1,acceptable,,0,paper,original acceptable,-4.115140966937845,2.6831992613598397,
2059529,1,acceptable,,0,paper,original acceptable,-3.4408807612623544,2.583468578080422,
2060317,1,acceptable,,0,paper,original acceptable,-4.314881362086804,2.685171010370533,
2063503,-1,unacceptable,,0,paper,original unacceptable,1.5981244157294288,-1.007737648757715,
2064122,1,acceptable,,0,paper,original acceptable,-2.485859197197161,-1.5575624060723705,
2064180,-1,unacceptable,,0,paper,original unacceptable,5.059176913875133,-3.9823415760818914,
2064276,1,acceptable,,0,paper,original acceptable,-2.1205369638531226,2.1074532269418063,
2065033,1,acceptable,,0,paper,original acceptable,-2.379496590596796,2.995625979546063,
2069864,1,acceptable,,0,paper,original acceptable,-2.7402119087709305,2.3233354355076354,
2070076,1,acceptable,,0,paper,original acceptable,-3.4600175158277193,2.6929031954326703,
2071665,1,acceptable,,0,paper,original acceptable,-2.804112138888343,2.778834034791506,
2075786,1,acceptable,,0,paper,original acceptable,-0.5888022659549395,-4.300961292966973,
2080148,1,acceptable,,0,paper,original acceptable,-1.6606134020405576,-0.9344637996179332,
2080991,1,acceptable,,0,paper,original acceptable,-0.5047074054724194,-5.09649778916829,
2081656,1,acceptable,,0,paper,original acceptable,-1.8974456893448854,-2.2534022716919258,
2082473,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2083132,1,acceptable,,0,paper,original acceptable,-1.9346930381735308,2.696550018206401,
2085388,-1,unacceptable,,0,paper,original unacceptable,-1.4580795479493383,-2.0310517445938427,
2086672,1,acceptable,,0,paper,original acceptable,-2.8158408927899568,2.7096782806018886,
2087383,1,acceptable,,0,paper,original acceptable,-2.883743110607682,2.6338092427399666,
2090560,1,acceptable,,0,paper,original acceptable,-3.1780433800019217,2.8667743478408236,
2098595,-1,unacceptable,,0,paper,original unacceptable,9.4713264075956,-3.0563206322962255,
2103996,1,acceptable,,0,paper,original acceptable,-3.366717643163581,1.2465263271929707,
2108482,1,acceptable,,0,paper,original acceptable,-0.73202407734544,-3.581969917742724,
2110250,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2111450,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2111660,1,acceptable,,0,paper,original acceptable,-3.416822956323461,2.151961988844952,
2115548,1,acceptable,,0,paper,original acceptable,-0.42096856921467873,-4.7159381202195085,
