idx,split,class_name,v116_candidate_type,domain,PC1,PC2,coordinate_basis
18402,train,medium,but_native_morph,synthesis,0.4556235227282236,1.4358694711888984,v116_shared_pca_44_features_fit_original_train
18403,train,medium,but_native_morph,synthesis,1.7535671059854767,2.070135306049467,v116_shared_pca_44_features_fit_original_train
18404,train,medium,but_native_morph,synthesis,-3.52128660525235,-3.4379603029992785,v116_shared_pca_44_features_fit_original_train
18405,train,medium,but_native_morph,synthesis,3.142725169260269,0.8139687043004415,v116_shared_pca_44_features_fit_original_train
18407,train,medium,but_native_morph,synthesis,2.101449173465271,2.244830385154785,v116_shared_pca_44_features_fit_original_train
18408,train,medium,but_native_morph,synthesis,-4.723129818289852,-3.9477132225167146,v116_shared_pca_44_features_fit_original_train
18409,train,medium,but_native_morph,synthesis,1.809696823209022,1.0845640028894916,v116_shared_pca_44_features_fit_original_train
18410,train,medium,but_native_morph,synthesis,-2.283961771924496,-0.3062475161299273,v116_shared_pca_44_features_fit_original_train
18411,train,medium,but_native_morph,synthesis,0.6068536466414637,0.06478495557939319,v116_shared_pca_44_features_fit_original_train
18412,train,medium,but_native_morph,synthesis,3.098836108946876,1.2816011787241137,v116_shared_pca_44_features_fit_original_train
18415,train,medium,but_native_morph,synthesis,0.22815270774143115,1.5357038520461948,v116_shared_pca_44_features_fit_original_train
18416,train,medium,but_native_morph,synthesis,-2.240415070489072,-3.0165228451062798,v116_shared_pca_44_features_fit_original_train
18417,train,medium,but_native_morph,synthesis,-3.4819779230354784,-3.304192650095106,v116_shared_pca_44_features_fit_original_train
18418,train,medium,but_native_morph,synthesis,2.424616736209319,0.8585124640930764,v116_shared_pca_44_features_fit_original_train
18420,train,medium,but_native_morph,synthesis,1.4565005590005842,0.7992424569696326,v116_shared_pca_44_features_fit_original_train
18421,train,medium,but_native_morph,synthesis,-5.550023197793832,-3.5453614713063213,v116_shared_pca_44_features_fit_original_train
18422,train,medium,but_native_morph,synthesis,0.659514127571772,0.4495396654537345,v116_shared_pca_44_features_fit_original_train
18424,train,medium,but_native_morph,synthesis,-0.794082140728767,-0.5163240637666857,v116_shared_pca_44_features_fit_original_train
18425,train,medium,but_native_morph,synthesis,-2.5284128064721068,-2.1995340223803943,v116_shared_pca_44_features_fit_original_train
18426,train,medium,but_native_morph,synthesis,-5.434310082692763,-3.2293475298904704,v116_shared_pca_44_features_fit_original_train
18427,train,medium,but_native_morph,synthesis,2.3101118046674434,2.096543328937824,v116_shared_pca_44_features_fit_original_train
18428,train,medium,but_native_morph,synthesis,2.4432690825681593,0.42860378783863706,v116_shared_pca_44_features_fit_original_train
18429,train,medium,but_native_morph,synthesis,-6.994737057800936,-3.225961151804631,v116_shared_pca_44_features_fit_original_train
18430,train,medium,but_native_morph,synthesis,0.6669584760639962,0.8913402504287347,v116_shared_pca_44_features_fit_original_train
18431,train,medium,but_native_morph,synthesis,-7.029940556303767,-3.6762315885497676,v116_shared_pca_44_features_fit_original_train
18433,train,medium,but_native_morph,synthesis,2.066050037907668,0.4626089163195123,v116_shared_pca_44_features_fit_original_train
18435,train,medium,but_native_morph,synthesis,-0.8081706432761775,-1.0621576020087773,v116_shared_pca_44_features_fit_original_train
18436,train,medium,but_native_morph,synthesis,2.6811018843587697,0.9779789814282207,v116_shared_pca_44_features_fit_original_train
18437,train,medium,but_native_morph,synthesis,1.8138503624229678,2.2174612902199797,v116_shared_pca_44_features_fit_original_train
18438,train,medium,but_native_morph,synthesis,-4.717454698045323,-4.113203857884774,v116_shared_pca_44_features_fit_original_train
18439,train,medium,but_native_morph,synthesis,-9.158182397043703,-5.218341631937574,v116_shared_pca_44_features_fit_original_train
18440,train,medium,but_native_morph,synthesis,2.6934583268975034,1.0995959096111572,v116_shared_pca_44_features_fit_original_train
18441,train,medium,but_native_morph,synthesis,1.0101766412204947,0.4960933577123727,v116_shared_pca_44_features_fit_original_train
18442,train,medium,but_native_morph,synthesis,0.5052471773232072,3.4108238551480667,v116_shared_pca_44_features_fit_original_train
18445,train,medium,but_native_morph,synthesis,0.3450575715929324,3.574075256344337,v116_shared_pca_44_features_fit_original_train
18447,train,medium,but_native_morph,synthesis,-0.6263817267591039,-0.7820196393827581,v116_shared_pca_44_features_fit_original_train
18448,train,medium,but_native_morph,synthesis,-1.2441231724607138,1.0319962566201908,v116_shared_pca_44_features_fit_original_train
18449,train,medium,but_native_morph,synthesis,-0.028904477991996247,3.013690670063763,v116_shared_pca_44_features_fit_original_train
18450,train,medium,but_native_morph,synthesis,0.027325307825992073,-0.20382251019418005,v116_shared_pca_44_features_fit_original_train
18451,train,medium,but_native_morph,synthesis,-6.087515960026442,-3.320457415949877,v116_shared_pca_44_features_fit_original_train
18452,train,medium,but_native_morph,synthesis,-7.465502234396654,-4.446764310472441,v116_shared_pca_44_features_fit_original_train
18454,train,medium,but_native_morph,synthesis,-0.4702506156690358,-1.1507247943863634,v116_shared_pca_44_features_fit_original_train
18455,train,medium,but_native_morph,synthesis,-0.6554483211041959,-0.7375196539830715,v116_shared_pca_44_features_fit_original_train
18456,train,medium,but_native_morph,synthesis,2.4150442048286687,1.1718523536352063,v116_shared_pca_44_features_fit_original_train
18458,train,medium,but_native_morph,synthesis,-9.779814540585598,-4.1492977515423775,v116_shared_pca_44_features_fit_original_train
18459,train,medium,but_native_morph,synthesis,-4.045306149306086,-1.7891452543714605,v116_shared_pca_44_features_fit_original_train
18460,train,medium,but_native_morph,synthesis,2.5548143027857133,1.299879323145954,v116_shared_pca_44_features_fit_original_train
18461,train,medium,but_native_morph,synthesis,-3.358799658492847,-2.4483071524710645,v116_shared_pca_44_features_fit_original_train
18462,train,medium,but_native_morph,synthesis,-10.274627522853184,-5.608023699574655,v116_shared_pca_44_features_fit_original_train
18463,train,medium,but_native_morph,synthesis,0.9341420380439007,2.0993914178631568,v116_shared_pca_44_features_fit_original_train
18464,train,medium,but_native_morph,synthesis,-0.042896955300833595,0.5830088992878806,v116_shared_pca_44_features_fit_original_train
18465,train,medium,but_native_morph,synthesis,0.797563921366822,1.5327388628792076,v116_shared_pca_44_features_fit_original_train
18466,train,medium,but_native_morph,synthesis,-9.891362812503028,-4.728217746689047,v116_shared_pca_44_features_fit_original_train
18467,train,medium,but_native_morph,synthesis,-5.437270001408676,-3.618827326205824,v116_shared_pca_44_features_fit_original_train
18468,train,medium,but_native_morph,synthesis,0.20362348410708198,0.05240827939567075,v116_shared_pca_44_features_fit_original_train
18469,train,medium,but_native_morph,synthesis,2.415760767274895,1.7802097802234214,v116_shared_pca_44_features_fit_original_train
18470,train,medium,but_native_morph,synthesis,-0.3318788236825949,-0.61808470219451,v116_shared_pca_44_features_fit_original_train
18471,train,medium,but_native_morph,synthesis,2.093355266066018,2.109050158372256,v116_shared_pca_44_features_fit_original_train
18472,train,medium,but_native_morph,synthesis,-5.072615879681134,-3.2406186386305498,v116_shared_pca_44_features_fit_original_train
18473,train,medium,but_native_morph,synthesis,-10.579990300726804,-4.626386582780638,v116_shared_pca_44_features_fit_original_train
18474,train,medium,but_native_morph,synthesis,-5.452839358018634,-3.457121736469997,v116_shared_pca_44_features_fit_original_train
18476,train,medium,but_native_morph,synthesis,1.6350323993163989,2.179873406532697,v116_shared_pca_44_features_fit_original_train
18477,train,medium,but_native_morph,synthesis,-5.958083395326174,-4.470136481075216,v116_shared_pca_44_features_fit_original_train
18478,train,medium,but_native_morph,synthesis,0.6766838869332168,1.9924080444451617,v116_shared_pca_44_features_fit_original_train
18479,train,medium,but_native_morph,synthesis,0.19303975697427955,0.2659306912821156,v116_shared_pca_44_features_fit_original_train
18480,train,medium,but_native_morph,synthesis,1.5396038744544323,0.8727008708204367,v116_shared_pca_44_features_fit_original_train
18481,train,medium,but_native_morph,synthesis,1.305829334776311,1.2508639822672083,v116_shared_pca_44_features_fit_original_train
18482,train,medium,but_native_morph,synthesis,3.5910703924320484,0.19950059455154812,v116_shared_pca_44_features_fit_original_train
18484,train,medium,but_native_morph,synthesis,-0.32578857173225906,-0.015517772365428256,v116_shared_pca_44_features_fit_original_train
18485,train,medium,but_native_morph,synthesis,2.8066775071816776,1.7481298254842923,v116_shared_pca_44_features_fit_original_train
18487,train,medium,but_native_morph,synthesis,0.015745294460394854,0.8378726868480366,v116_shared_pca_44_features_fit_original_train
18488,train,medium,but_native_morph,synthesis,-10.208010791998507,-5.603038433677224,v116_shared_pca_44_features_fit_original_train
18489,train,medium,but_native_morph,synthesis,-6.908752542592859,-3.696328443332232,v116_shared_pca_44_features_fit_original_train
18490,train,medium,but_native_morph,synthesis,0.9971881317405589,1.9760444035999571,v116_shared_pca_44_features_fit_original_train
18491,train,medium,but_native_morph,synthesis,3.036122530295571,0.3582149649000915,v116_shared_pca_44_features_fit_original_train
18492,train,medium,but_native_morph,synthesis,-0.8135298101182085,-0.7784588981064866,v116_shared_pca_44_features_fit_original_train
18495,train,medium,but_native_morph,synthesis,-2.3866408617379027,-2.087577552309652,v116_shared_pca_44_features_fit_original_train
18496,train,medium,but_native_morph,synthesis,1.5033602629147276,0.500281977990586,v116_shared_pca_44_features_fit_original_train
18497,train,medium,but_native_morph,synthesis,-6.700955830952424,-3.026962928223231,v116_shared_pca_44_features_fit_original_train
18498,train,medium,but_native_morph,synthesis,-0.2023712058066347,1.6484590477953305,v116_shared_pca_44_features_fit_original_train
18499,train,medium,but_native_morph,synthesis,1.0021993392262087,0.6900997407292484,v116_shared_pca_44_features_fit_original_train
18501,train,medium,but_native_morph,synthesis,1.2511538739844028,-0.01406488952327676,v116_shared_pca_44_features_fit_original_train
18502,train,medium,but_native_morph,synthesis,-0.567105352977489,1.9414986378869818,v116_shared_pca_44_features_fit_original_train
18503,train,medium,but_native_morph,synthesis,-8.45788563636387,-2.8384747723126127,v116_shared_pca_44_features_fit_original_train
18504,train,medium,but_native_morph,synthesis,-9.574448241438072,-6.331657945418108,v116_shared_pca_44_features_fit_original_train
18505,train,medium,but_native_morph,synthesis,-3.5657066622634104,0.05707467111545008,v116_shared_pca_44_features_fit_original_train
18506,train,medium,but_native_morph,synthesis,-7.081080855949745,-5.052655411575468,v116_shared_pca_44_features_fit_original_train
18507,train,medium,but_native_morph,synthesis,-9.70201487433694,-5.751438251384883,v116_shared_pca_44_features_fit_original_train
18509,train,medium,but_native_morph,synthesis,0.4928305117938375,2.6215773086198273,v116_shared_pca_44_features_fit_original_train
18510,train,medium,but_native_morph,synthesis,-0.22771719156355075,-2.223634759013797,v116_shared_pca_44_features_fit_original_train
18511,train,medium,but_native_morph,synthesis,-4.6363693393673255,-3.185745311912438,v116_shared_pca_44_features_fit_original_train
18512,train,medium,but_native_morph,synthesis,0.5248736161215221,0.8142721207573911,v116_shared_pca_44_features_fit_original_train
18513,train,medium,but_native_morph,synthesis,-5.856397137407944,-3.7856932179187663,v116_shared_pca_44_features_fit_original_train
18515,train,medium,but_native_morph,synthesis,-1.837319241691742,-0.22017116834206185,v116_shared_pca_44_features_fit_original_train
18516,train,medium,but_native_morph,synthesis,0.4011319403713862,-0.9497637211858436,v116_shared_pca_44_features_fit_original_train
18517,train,medium,but_native_morph,synthesis,-4.997624362269432,-2.950018980413072,v116_shared_pca_44_features_fit_original_train
18518,train,medium,but_native_morph,synthesis,-2.922880721406305,-3.2859425741453534,v116_shared_pca_44_features_fit_original_train
18519,train,medium,but_native_morph,synthesis,-8.745420286134607,-4.133583489457723,v116_shared_pca_44_features_fit_original_train
18521,train,medium,but_native_morph,synthesis,-4.097168921977728,-1.9753142072147132,v116_shared_pca_44_features_fit_original_train
18522,train,medium,but_native_morph,synthesis,2.278092175828605,0.7342857625809771,v116_shared_pca_44_features_fit_original_train
18523,train,medium,but_native_morph,synthesis,1.2715137641740928,-0.5300394342630335,v116_shared_pca_44_features_fit_original_train
18524,train,medium,but_native_morph,synthesis,0.6203470980832972,1.1709895581748806,v116_shared_pca_44_features_fit_original_train
18525,train,medium,but_native_morph,synthesis,0.7059487373537346,1.6160630450074986,v116_shared_pca_44_features_fit_original_train
